"","BW11.C","BW11.D","BW14.A","BW14.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","wilcox.pval.2v4","mean.diff.2v4","median.diff.2v4","mean.p53.2v4","mean.wt","median.p53.2v4","median.wt","sd.p53.2v4","sd.wt"
"Endothelial:emt.hallmark1",0.0150868897235445,0.00971696728248642,-0.146113925574589,-0.133863119525286,0.30802972718553,0.317571633718239,0.150361316926698,0.231175871382505,0.175816626538471,0.144658927774325,0.128197186697993,0.062228977229235,0.54010956950261,0.595796657482591,0.001998001998002,-0.329187946467281,-0.265569325081887,-0.0637932970234609,0.229098488628447,-0.0620730761213996,0.203496248960488,0.088151968648962,0.178349944692999
"Nonmalig:emt.hallmark1",-0.316279683079098,-0.361850052851373,-0.294182053645676,-0.229278827122024,-0.275646767094262,-0.268943207374577,-0.287389693676429,-0.221913839402263,-0.346144724345885,-0.31388055636815,-0.202042212966802,-0.143611161339678,-0.437945930537711,-0.444211690175577,0.635364635364635,-0.00622467584640923,-0.023712637977041,-0.300397654174543,-0.288273510036669,-0.305230868362387,-0.281518230385346,0.0551517826744874,0.0964225794621374
"mean_nUMI_factorsfact_14:emt.hallmark1",0.571761624412841,0.555867435243815,0.559598274184055,0.594857360575906,0.302372777602272,0.275295713599701,0.498193496748201,0.524739586074615,0.558793975571727,0.518745815635233,0.492209473832977,0.435883763843195,0.301613786855879,0.177169293332866,0.003996003996004,0.162019405294487,0.101633330460362,0.570521173604154,0.425443185788416,0.565679949298448,0.464046618838086,0.0175862682625553,0.13249782297791
"hypoxia1:p53_targets1",0.107888012856953,0.0393075570405469,-0.141599152259145,-0.0274656807951697,0.294797348155485,0.184732130230138,-0.0114421043295642,0.0775057921949572,-0.00332390057017119,0.026318389461674,0.0424450651843594,0.03704816304893,-0.116369112762344,-0.0879944262059458,0.635364635364635,-0.0498390502299557,-0.0257623381326134,-0.00546731578920387,0.0378410603283953,0.00592093812268857,0.031683276255302,0.106254450468381,0.121400916687181
"hypoxia.hallmark1:p53_targets1",0.0353503719337154,0.0929205051909095,-0.0520920765165003,0.00980471493237205,0.306326646197,0.236943546367158,0.0132827275722558,0.0819934335393214,0.0270944234110421,0.0444105673393962,0.0713356236466717,0.0322736462481325,-0.0032238272397025,0.015584067316679,0.453546453546454,-0.0611062065546713,-0.0157645633607206,0.0214958788851242,0.0759841426663933,0.0225775434330437,0.0383421067937643,0.0601256870101184,0.104209505362694
"pemt1:p53_targets1",0.0332737758839739,0.0790141030228242,-0.0911629140071729,-0.00317614225117631,0.203064502980267,0.215028900347435,0.0421837362470726,0.125530024706147,0.0751649022192118,0.0787116291397882,0.046416666979403,-0.0123073357158122,-0.0557521740772219,-0.0543587450449205,0.373626373626374,-0.0618810051160248,-0.0457419677829086,0.00448720566211222,0.0600459968663812,0.0150488168163988,0.0607907845993074,0.0720892903496327,0.0949718786994828
"emt.hallmark1:p53_targets1",0.10543234475668,0.0891608059114005,-0.0433916016303,0.0960999217087955,0.346319932161488,0.316717771397042,0.0836116934740125,0.172209865952317,0.0993127978694132,0.112070084326716,0.0966736976586596,-0.00156806205418594,-0.0654965234431223,-0.0944462866774409,0.635364635364635,-0.0447151293798461,-0.00536288395393844,0.0618253676866439,0.105591353852154,0.092630363810098,0.0979932477640364,0.0704607463244281,0.144670857890804
"p53_targets1:p53_targets1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27809237396336,0,0,1,1,1,1,0,1.11022302462516e-16
"Cancer:p53_targets1",-0.138550412500586,-0.0811058285007248,-0.134119111097457,-0.133022293435031,-0.362093561307258,-0.295788375946284,-0.160954168850781,-0.154272444677273,-0.121598589084545,-0.133012045082412,-0.0642143711274785,-0.0327077582115674,0.199898452676519,0.147801265229198,0.839160839160839,-0.0240052517452616,-0.00626538518276615,-0.12169941138345,-0.100905808165174,-0.133570702266244,-0.127305317083478,0.0271677002391107,0.173955154873906
"Myeloid:p53_targets1",-0.0285511057138257,-0.0244881625634194,0.0232068315845932,0.0284128234971373,0.0422506512789128,0.0460876823446339,0.0103963717579232,0.0344985307093095,0.015142388805242,0.00679806163702837,-0.00707012236317363,-0.0158738572149634,-0.0201596826851685,0.0753883218261727,0.303696303696304,-0.0191007379084703,-0.0134100457709957,-0.000354903298878634,0.0196246517811868,-0.000640665489413089,0.0127693802815826,0.0303324770341595,0.0304788550377601
"Lymphoid:p53_targets1",0.0887823566515554,0.0764416117322674,0.0568192678144685,0.0578031773299895,0.242861466067878,0.244256478002933,0.0367704733993617,0.00268021317175468,0.026550699843325,0.0485653692136771,0.0167400397281168,-0.0026247186913652,-0.0842137827809145,-0.0929212976158806,0.105894105894106,0.0260951093481816,0.0454770247454075,0.0699616033820702,0.045133465242625,0.0671223945311284,0.0216453697857209,0.0154570325966837,0.115391343120161
"NK:p53_targets1",0.0287184648766717,-0.012109206501265,-0.00337218650882177,0.0084760109418203,0.121691354774619,0.00704695175085138,0.0168946319930697,0.0128715374119888,0.00738786649201847,0.015592685772518,0.0214868413321307,-0.0395364264310925,0.0131512789357701,-0.04093102545478,0.733266733266733,-0.00813729895560801,-0.0104594959573802,0.00542827070210132,0.0131028825017194,0.00255191221649927,0.0130114081738795,0.0176704368842225,0.0442720558826806
"Plasma:p53_targets1",-0.0253965691100639,0.0364523582926656,0.0325033149423271,0.0539985012198864,0.175220338923863,0.120621538661049,0.122092109316311,0.102260915038158,0.0826531957278321,0.0741872942871029,0.0610117012296695,-0.00835372801244386,0.0566435704692208,-0.00952047564975845,0.053946053946054,-0.0532922446628967,-0.0439424083899712,0.0243894013362038,0.0755286328373537,0.0344778366174963,0.0784202450074675,0.0344803914021657,0.0574434705702653
"Bcell:p53_targets1",0.0789725904714609,0.0453224552792807,0.0511262554117212,0.0202141573485309,0.174881484280781,0.106218149395115,0.0479674997813244,-0.0238389636931406,0.0263175762727937,0.0425004913335416,0.0107928396143688,0.0312031512732105,-0.0397946983587104,-0.0439733502734624,0.373626373626374,0.0156814466651662,0.0194639915724989,0.0489088646277484,0.0320443942703957,0.048224355345501,0.0287603637730021,0.0241177181849742,0.0673306065110607
"Mast:p53_targets1",0.0903629146862351,0.0710319519705273,0.00413062926627141,0.0161375664420382,0.0172180363755203,0.0048245444470235,-0.023767356655358,-0.0256507031922944,-0.0120666764357077,-0.0147832781286309,-0.0102721233026521,-0.00943402819345058,-0.0193117792119326,0.0472891674965179,0.035964035964036,0.0500111852713645,0.0547541590754627,0.045415765591268,-0.0027106027599024,0.0435847592062828,-0.0111693998691799,0.0417856061468447,0.0223588947709517
"Mesenchymal:p53_targets1",0.0514561310320599,0.0302758039918227,0.000926385389637646,0.087066639757354,0.00192937526784271,0.000273768339304924,0.0333102745464063,0.115448655868548,0.0501698780640005,0.0496665384550935,0.0576133612895106,0.018197793379814,-0.108872399374403,-0.0844374655180534,0.53946053946054,0.0291012620109121,0.0151119335488311,0.0424312400427186,0.0200333109159472,0.0408659675119413,0.0257540339631102,0.0362591374709675,0.0669012593683529
"Pericyte:p53_targets1",0.0144473948423147,0.00631313282363663,0.0447481775654265,0.031275346710952,-0.0308385416287301,-0.0123525048496349,0.0446481141771372,0.0109419409652241,0.0117936725753358,-0.0107026754515349,0.0433268805046177,-0.00736244461648008,-0.0260938415994304,-0.022335642650906,0.105894105894106,0.0240935172430226,0.0318939308106408,0.0241960129855825,0.00293639128514095,0.0228613707766334,-0.00903256003400748,0.0171982692297987,0.0270421621123761
"Endothelial:p53_targets1",0.00872578794179443,-0.0439025273145882,0.000798065918107205,-0.0421458184997154,0.188078022118202,0.124835017562663,0.0105995719042912,0.0458143696633805,0.00498757246422148,-0.00488410225986762,0.017900499621246,0.021393936171243,-0.104867902457941,-0.129607875845474,0.23976023976024,-0.0365560338827969,-0.0349239120535727,-0.0191311229886005,0.0120093900402045,-0.0206738762908041,0.0142500357627686,0.0277877595283372,0.0935441033131369
"Nonmalig:p53_targets1",-0.0801471981700303,-0.0322415899424278,0.0864935396120339,-0.0329282471381335,-0.112439518554677,-0.12691961775178,-0.0294908826802087,-0.069279640553303,-0.0328387532353228,-0.0428593317648767,-0.0976548678990827,0.0234269289448982,0.0680462289021356,0.0741354000948007,0.635364635364635,0.0198815315401022,0.0052641239598191,-0.0147058739096394,-0.0344365728759591,-0.0325849185402806,-0.0378490425000997,0.0710948766108721,0.0711685607668683
"mean_nUMI_factorsfact_14:p53_targets1",0.065230296082722,0.0645037202054749,-0.0174958919651817,0.0516851223399587,0.0730114981101242,0.109756943742755,0.0469850357151448,0.119688286638736,0.0734905531950009,0.0687718400992548,0.050117041280193,0.00198426889669137,0.0106375887595128,0.0115881859640238,0.53946053946054,-0.0156223125744002,-0.0013500194170071,0.0409808116657435,0.0561560331583087,0.0580944212727168,0.0594444406897239,0.0394777230650698,0.0405031346607015
"hypoxia1:Cancer",-0.0360426604147792,-0.0560115570656685,0.102587743494426,0.0442793346366117,-0.351306192719318,-0.22356355935594,-0.0355867577292885,-0.136624627613195,-0.100328865817674,-0.137526260238118,-0.0982412496678988,-0.0321145102838102,-0.391797202523774,-0.268578060666924,0.023976023976024,0.191269943824242,0.141193781036573,0.0137032151626475,-0.157398904725394,0.00411833711091626,-0.137075443925656,0.0734169827371018,0.12619704261839
"hypoxia.hallmark1:Cancer",0.0103771111570933,-0.012131589788855,0.135456337750798,0.147508727659416,-0.222127983243577,-0.123089412959238,0.0646771138799426,0.0238772298204391,-0.0568875073117257,-0.0751120962812613,-0.104367040290724,-0.0694096225169983,-0.296548569406457,-0.271730629895838,0.023976023976024,0.183374498515157,0.162656292739938,0.0703026466946129,-0.0893827082314565,0.0729167244539454,-0.0897395682859927,0.0828497747940196,0.119144841114822
"pemt1:Cancer",-0.057753511119206,-0.130367576068693,0.107036282799005,0.00414277517394051,-0.291631415827827,-0.224520241223777,-0.268455544494378,-0.452290473447537,-0.410965133518962,-0.37121127672621,-0.176725650434239,-0.0723317879683706,-0.319905834376303,-0.366106671963465,0.003996003996004,0.276178895694368,0.278963257129432,-0.0192355073037385,-0.268181932255193,-0.0268053679726328,-0.305768625102065,0.10054034412988,0.114951396639356
"emt.hallmark1:Cancer",-0.190493713504609,-0.215920388601507,0.0133396041329072,-0.110350682712528,-0.411730691029174,-0.345568922820655,-0.474856753530176,-0.524250603377962,-0.609512647226283,-0.588382156978882,-0.238803662511222,-0.11196428030327,-0.522523778155871,-0.550346975161171,0.00799200799200799,0.311937751938033,0.348268067734455,-0.125856295171434,-0.408026468527927,-0.150422198108568,-0.498690265843023,0.103126878447585,0.161866442855817
"p53_targets1:Cancer",-0.138550412500586,-0.0811058285007248,-0.134119111097457,-0.133022293435031,-0.362093561307258,-0.295788375946284,-0.160954168850781,-0.154272444677273,-0.121598589084545,-0.133012045082412,-0.0642143711274785,-0.0327077582115674,0.199898452676519,0.147801265229198,0.839160839160839,-0.0240052517452616,-0.00626538518276615,-0.12169941138345,-0.100905808165174,-0.133570702266244,-0.127305317083478,0.0271677002391107,0.173955154873906
"Cancer:Cancer",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.176562893649515,-1.11022302462516e-16,-2.22044604925031e-16,1,1,1,1,1.11022302462516e-16,1.11022302462516e-16
"Myeloid:Cancer",-0.0804811445606881,-0.110043327843643,-0.274516924368518,-0.170773313369289,-0.228960438341489,-0.247731056027576,-0.238057585385826,-0.332576898693758,-0.269344920471759,-0.234227909599609,-0.210295569839229,-0.236163649962368,0.0756696120074171,0.0664240391220024,0.53946053946054,0.0265727601836848,0.0947874591745225,-0.158953677535535,-0.184185244596499,-0.140408320606466,-0.235195779780989,0.0857218924746281,0.139210757189014
"Lymphoid:Cancer",-0.206616893453975,-0.206188260995196,-0.119252232684379,-0.0794211940576143,-0.17907246619296,-0.17839104564365,-0.297327171246689,-0.242069189497339,-0.290759101887478,-0.311528003012053,-0.0410431377929445,0.0116261831056545,-0.17266661592262,-0.218918048377174,0.453546453546454,0.0391452143489344,0.0362750104452796,-0.152869645297791,-0.181779071865897,-0.162720246839787,-0.198995257285067,0.0639177776122078,0.107156853242873
"NK:Cancer",-0.0587339296708385,-0.0760843754866437,-0.259135223853095,-0.0656325828970938,-0.0759439804873681,-0.119805741009686,-0.0476960196058967,-0.0880265454858233,-0.076030068078933,-0.0876610669435545,-0.10868069285283,-0.120022458784043,0.0745314640628501,0.0701267135777253,0.945054945054945,-0.0569756884161618,0.010987088319375,-0.114896527976918,-0.0586219071367866,-0.0708584791918687,-0.0818455675112437,0.0964232999198612,0.0720731594417193
"Plasma:Cancer",-0.0719726200094426,-0.0947661358581532,-0.208589528410323,-0.258765658103095,-0.212444130190809,-0.284104359100782,-0.239391641535152,-0.203103392844302,-0.18933443910006,-0.165598142715281,-0.155472383070442,-0.122347751999807,-0.41547616515784,-0.435561564608789,0.303696303696304,0.0837599114370728,0.0560959293833171,-0.158523485595254,-0.243781784402396,-0.151677832134238,-0.207773761517555,0.0896496026602169,0.106531125422955
"Bcell:Cancer",-0.0400126058191225,-0.0587252844677585,-0.144026856988341,-0.204326096764783,-0.120995324870632,-0.171713256548903,-0.19328787321337,-0.166077722999723,-0.193214886132472,-0.187917025275095,-0.132653822712984,-0.0373162435679602,-0.19317061899421,-0.217588118833234,0.453546453546454,0.0496207783048573,0.0784390701839493,-0.111772711010001,-0.165296453628488,-0.10137607072805,-0.179815140911999,0.0765288645048957,0.052580685106959
"Mast:Cancer",-0.102494329577235,-0.078592058655037,-0.217222231348353,-0.182728834405659,-0.101935387363249,-0.135621829617249,-0.102222449205965,-0.0881175636014792,-0.0848840203641407,-0.0891544354250577,-0.122709543612457,-0.121858139040825,-0.107448896522436,-0.0784578639368748,0.373626373626374,-0.0420183506275977,-0.0405326637068402,-0.145259363496571,-0.110467178463217,-0.142611581991447,-0.102078918284607,0.0654624402758712,0.0187762285021212
"Mesenchymal:Cancer",-0.298035384316162,-0.327039396834765,0.00660091143722576,-0.13601142674111,-0.362504129466808,-0.338101463678869,-0.382727328397442,-0.446815448566491,-0.44165913483237,-0.425103095168998,-0.35970345003206,-0.35039544891026,-0.419154733807571,-0.475096339633752,0.001998001998002,0.211504733135759,0.18391762557387,-0.188621324113703,-0.376115636294157,-0.217023405528636,-0.400941031102506,0.154930653283824,0.0473564239382999
"Pericyte:Cancer",-0.0994138718129381,-0.0876838189429862,-0.268131578721496,-0.155867471756211,-0.240538011575039,-0.186292104293537,-0.0726472907761981,-0.113594965066246,-0.104778515699829,-0.0353944632244007,-0.218081781801978,-0.205261134080117,-0.145245870458857,-0.106319921786584,1,-0.00995877943212917,0.00177974597797692,-0.152774185308408,-0.144001957319909,-0.127640671784574,-0.129420417762551,0.0824640840730675,0.0675818164853119
"Endothelial:Cancer",-0.173227605100512,-0.230344814340079,-0.390720663307185,-0.348352298886534,-0.339781897607475,-0.28732969335746,-0.138019636810504,-0.149161477016005,-0.144966563192684,-0.114075451850918,-0.236935149943273,-0.261415203401658,-0.375140731045677,-0.396908317836444,0.53946053946054,-0.0412879332023677,-0.0401733799408409,-0.285661345408577,-0.253826038268057,-0.289348556613306,-0.249175176672466,0.10110865524179,0.104826035214312
"Nonmalig:Cancer",-0.0779116429177876,0.00712949395902864,-0.294116020833006,-0.222780551526655,0.0546192317884327,-0.00294425259417465,0.254550243460567,0.234955228604316,0.304431670073787,0.264128703626943,-0.0606251169478071,-0.132306292059491,0.179294786035261,0.186518341049424,0.023976023976024,-0.275181934633331,-0.333252660764564,-0.146919680329605,0.0963492719555094,-0.150346097222221,0.182906563542343,0.1365221493175,0.152402370061183
"mean_nUMI_factorsfact_14:Cancer",-0.0340001347908822,-0.0601089215708802,0.0152708456051423,-0.0180094947525753,-0.132890409682043,-0.128942175683661,-0.243808489932669,-0.414044502751743,-0.353317584012721,-0.302634151546478,-0.122493724706908,-0.0920630718686142,0.0128890736120998,0.0517666432595718,0.0759240759240759,0.148341912954018,0.104911477911123,-0.0242119263772988,-0.158504353460522,-0.0260048147717287,-0.130916292682852,0.0315265112212593,0.152810733050961
"hypoxia1:Myeloid",-0.0244229812676029,0.0210579927816853,-0.0163618323675576,0.19653329387135,0.0684529854434174,0.013343542192225,0.0623020090845066,0.0157950376398963,0.0929290764942361,0.118080036428638,-0.030423119694843,-0.015766129521619,-0.0357722162213439,-0.103962009272029,0.839160839160839,0.0257036969971603,-0.0122212097089968,0.0442016182544688,0.0346829551313123,0.00234808020706387,0.0145692899160607,0.103469534980242,0.0678345619170735
"hypoxia.hallmark1:Myeloid",-0.0266875092478094,0.0120202003183955,-0.0271902523347804,0.14367017633084,0.0301700969349178,-0.0983936301073208,0.0714547791580667,-0.0312600292456717,0.161262563886034,0.0834158386333883,0.0608576216213293,0.0342913973450927,-0.116559687696516,-0.0665271446056428,0.945054945054945,0.0125819731742935,-0.0395644016047122,0.0254531537666614,0.0247619983867744,-0.00733365446470697,0.0322307471400052,0.0809231849921736,0.0887400896763474
"pemt1:Myeloid",-0.00605285125666476,0.00876277557933663,5.97309955328545e-05,0.210081404336813,0.145866120423326,0.0766972934120956,0.155059657253827,0.15231373239706,0.229849785590963,0.184012177445986,0.0705090839972004,0.118402418671269,-0.0488982094971318,-0.151922639036694,0.53946053946054,-0.0399761771520357,-0.127723016259863,0.0532127649137545,0.103815529544974,0.00441125328743474,0.132134269547298,0.104755636063241,0.114849743992814
"emt.hallmark1:Myeloid",-0.0759096244455086,-0.0815705756902172,-0.148293932637662,0.11848806923924,0.0831168749899212,-0.0178661740010488,0.107856422801384,0.0931249382807892,0.181194580022293,0.118793759497616,0.0386106611678979,0.0444835844983619,-0.143061090823525,-0.211854083636182,0.373626373626374,-0.0762614631632877,-0.142540329812004,-0.046821515883537,0.0375352310942497,-0.0787401000678629,0.0638002297441415,0.115003660104869,0.122305358392706
"p53_targets1:Myeloid",-0.0285511057138257,-0.0244881625634194,0.0232068315845932,0.0284128234971373,0.0422506512789128,0.0460876823446339,0.0103963717579232,0.0344985307093095,0.015142388805242,0.00679806163702837,-0.00707012236317363,-0.0158738572149634,-0.0201596826851685,0.0753883218261727,0.303696303696304,-0.0191007379084703,-0.0134100457709957,-0.000354903298878634,0.0196246517811868,-0.000640665489413089,0.0127693802815826,0.0303324770341595,0.0304788550377601
"Cancer:Myeloid",-0.0804811445606881,-0.110043327843643,-0.274516924368518,-0.170773313369289,-0.228960438341489,-0.247731056027576,-0.238057585385826,-0.332576898693758,-0.269344920471759,-0.234227909599609,-0.210295569839229,-0.236163649962368,0.0756696120074171,0.0664240391220024,0.53946053946054,0.0265727601836848,0.0947874591745225,-0.158953677535535,-0.184185244596499,-0.140408320606466,-0.235195779780989,0.0857218924746281,0.139210757189014
"Myeloid:Myeloid",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.279117257766352,1.11022302462516e-16,0,1,1,1,1,0,1.28197512425571e-16
"Lymphoid:Myeloid",-0.154658000934937,-0.162098280929199,-0.228095511971052,-0.209574647820675,-0.230269863992791,-0.283268759398078,-0.0558841498557635,-0.0745487359000328,0.0108486530619264,0.00797360222125311,-0.203310891338425,-0.161349690033481,-0.299216815472249,-0.259876382059211,0.945054945054945,-0.0337163071372806,-0.0035061736889839,-0.188606610413966,-0.159861607326139,-0.185836464374937,-0.182330290685953,0.0358433236763693,0.118627634630407
"NK:Myeloid",-0.0251947364810006,0.0336813343759818,-0.0367628582299599,-0.0917923008639574,0.0136825576132899,-0.0916699982844096,0.0867054772254478,0.123013680805082,0.139199192966185,0.0191726117221428,-0.0531727664386793,0.0500904597434034,0.221038887456986,0.114415707628187,0.105894105894106,-0.0922647213434975,-0.0993767658399059,-0.030017140299734,0.0482439554157889,-0.0309787973554802,0.0683979684844256,0.0514536245167546,0.0939992544222363
"Plasma:Myeloid",-0.00181726648003598,-0.0480648844008982,-0.143981108170963,-0.137702320258374,-0.10224583461342,-0.145336966158038,-0.179454146125716,-0.17597335730271,-0.216788322103178,-0.160686220901752,-0.130449173884937,-0.144213662789979,-0.249200557691733,-0.239726169024625,0.023976023976024,0.0915160462320412,0.0754461867725951,-0.0828913948275677,-0.17107061189586,-0.0928836023296361,-0.168329789102231,0.0695751170528912,0.0480384825599473
"Bcell:Myeloid",-0.0143113390642563,-0.025501177044978,-0.0973343237529989,-0.0782289534042599,-0.111685722910174,-0.133204558756745,-0.118635179098077,-0.109534788111335,-0.147140370021949,-0.0793584607248984,-0.183918405523118,-0.180148742131831,-0.22242537271106,-0.220918396138902,0.003996003996004,0.0968530512961856,0.0883073991647282,-0.0538439483166233,-0.144108995412032,-0.051865065224619,-0.140172464389347,0.0402168335666302,0.0491020037129657
"Mast:Myeloid",0.0610546939290467,0.023892480477688,-0.111516544266028,-0.0702454492958275,-0.0760280821856168,-0.0614632011877577,-0.00179097206444061,0.0714561607071691,0.0497402077184567,-0.0158103048095798,-0.0394966508801127,-0.0296128477548766,-0.0517235523447875,0.00659660949697781,0.839160839160839,-0.00939044145832335,-0.000464908126841593,-0.0242037047887802,-0.0198525529636723,-0.0231764844090698,-0.0227115762822282,0.0802612645550895,0.0475542479338716
"Mesenchymal:Myeloid",-0.183714170518571,-0.17537841324473,-0.312270695232806,-0.0724493112976902,-0.245805316236291,-0.24008922066878,0.0469814203278682,-0.0350645348428456,-0.0107182200582326,-0.0101441549053742,0.00781936872148624,0.0113702280931661,-0.128405952303268,-0.180123319815043,0.141858141858142,-0.107535177404718,-0.156654914431111,-0.185953147573449,-0.0778753648168185,-0.17954629188165,-0.0228913774505391,0.0982447313606239,0.110225420560398
"Pericyte:Myeloid",-0.00895284150872621,-0.0501792022069192,-0.181874248741572,-0.193417349408199,-0.197655964058763,-0.119489024860403,0.072471281051176,0.0519722495657346,0.0993282341256669,0.000694120532489841,-0.0250444446700477,-0.0403736934153239,0.185524248337504,-0.0311198227283723,0.141858141858142,-0.10823662885432,-0.103851563405467,-0.108605910466354,-0.0179191059571398,-0.116026725474245,-0.0121751620687789,0.0929258556766358,0.109953967195178
"Endothelial:Myeloid",-0.252835814236035,-0.259087315919043,-0.219527005989305,-0.310281515477246,-0.187988246560449,-0.203760506739142,0.019307401839433,-0.0068196003403532,0.021473523514334,-0.0501084401644587,-0.0733219716007586,-0.146542749939104,-0.0720737264656289,-0.228660732175419,0.003996003996004,-0.167583408042253,-0.183263716044346,-0.260432912905407,-0.112616051282617,-0.255961565077539,-0.0726978490331938,0.0374953461042647,0.0933155409739448
"Nonmalig:Myeloid",-0.077373270157101,0.0116100305927961,-0.129439766094199,-0.217360052945921,-0.207095505288788,-0.234006881059431,-0.124765066004867,-0.151286834797876,-0.176704792949171,-0.114751698863088,-0.0810668375726752,-0.0756373434346666,-0.0792680225364152,-0.018802594706557,0.733266733266733,0.0231977930702474,0.0163518643083281,-0.103140764651106,-0.134613239105405,-0.10340651812565,-0.119758382433978,0.0958634307701749,0.0665079929906649
"mean_nUMI_factorsfact_14:Myeloid",0.315980523333848,0.325351576878845,0.380505708771141,0.508859019115307,0.663306271407492,0.663332813244947,0.323443683231528,0.281395279268835,0.399359924827581,0.370180878265841,0.505024050230985,0.575154203976221,0.430692524092079,0.386829877195497,0.373626373626374,-0.0771977435493152,-0.0620975816348368,0.382674207024785,0.464325320441483,0.352928642824993,0.41502622445983,0.0888092348015515,0.136002421154889
"hypoxia1:Lymphoid",-0.0143910760129412,-0.0352993936310263,-0.120581634897544,-0.157973275059856,0.296239595284774,0.169653051647475,0.00328146332956672,-0.0686014693386969,0.0613212021724576,0.0690119363130411,0.0206330970426624,-0.0247286450310771,-0.153117908945916,-0.121894745287701,0.141858141858142,-0.107241102619,-0.0898977944503997,-0.0820613449003418,0.00852948201152094,-0.0779405142642851,0.0119572801861146,0.0683432007342803,0.134486832934188
"hypoxia.hallmark1:Lymphoid",-0.159341671403333,-0.148992879961678,-0.195811512287081,-0.22979210529587,0.297491241572609,0.237156807626243,-0.100547002351505,-0.113953898713292,-0.034760529832264,-0.0216396512283461,-0.0837416956968737,-0.0933357881020872,-0.0923379536798201,-0.208286495275382,0.013986013986014,-0.162089045668919,-0.0895367671568601,-0.183484542236991,-0.0403406428160534,-0.177576591845207,-0.0880398246883469,0.0368279674779589,0.160752494322442
"pemt1:Lymphoid",-0.119613733650125,-0.100792821171617,-0.179761761952158,-0.249607847219839,0.157154091260376,0.143988801621977,0.0569222060550457,0.0416501467392785,0.105191381365379,0.105808947303711,-0.0516302594766149,-0.0861807748534921,-0.321762183308746,-0.228823006851044,0.0759240759240759,-0.154675975984022,-0.198973924198304,-0.162444040998435,-0.0297534997603608,-0.149687747801141,0.0492861763971621,0.0671633350068296,0.162633216533508
"emt.hallmark1:Lymphoid",-0.148007893123463,-0.111197513793758,-0.126535150280075,-0.14490790927442,0.285759382194178,0.300358522516968,-0.0426428510233885,-0.115791816960821,0.0109741209182293,0.0245498658209964,-0.0650593971204408,-0.113932233006062,-0.2819199347911,-0.239689857545318,0.187812187812188,-0.108922696718253,-0.081870405705333,-0.132662116617929,-0.0347547371155618,-0.135721529777248,-0.0538511240719146,0.0171631503057,0.193313420573151
"p53_targets1:Lymphoid",0.0887823566515554,0.0764416117322674,0.0568192678144685,0.0578031773299895,0.242861466067878,0.244256478002933,0.0367704733993617,0.00268021317175468,0.026550699843325,0.0485653692136771,0.0167400397281168,-0.0026247186913652,-0.0842137827809145,-0.0929212976158806,0.105894105894106,0.0260951093481816,0.0454770247454075,0.0699616033820702,0.045133465242625,0.0671223945311284,0.0216453697857209,0.0154570325966837,0.115391343120161
"Cancer:Lymphoid",-0.206616893453975,-0.206188260995196,-0.119252232684379,-0.0794211940576143,-0.17907246619296,-0.17839104564365,-0.297327171246689,-0.242069189497339,-0.290759101887478,-0.311528003012053,-0.0410431377929445,0.0116261831056545,-0.17266661592262,-0.218918048377174,0.453546453546454,0.0391452143489344,0.0362750104452796,-0.152869645297791,-0.181779071865897,-0.162720246839787,-0.198995257285067,0.0639177776122078,0.107156853242873
"Myeloid:Lymphoid",-0.154658000934937,-0.162098280929199,-0.228095511971052,-0.209574647820675,-0.230269863992791,-0.283268759398078,-0.0558841498557635,-0.0745487359000328,0.0108486530619264,0.00797360222125311,-0.203310891338425,-0.161349690033481,-0.299216815472249,-0.259876382059211,0.945054945054945,-0.0337163071372806,-0.0035061736889839,-0.188606610413966,-0.159861607326139,-0.185836464374937,-0.182330290685953,0.0358433236763693,0.118627634630407
"Lymphoid:Lymphoid",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.486339141292764,0,0,1,1,1,1,1.28197512425571e-16,3.70074341541719e-17
"NK:Lymphoid",-0.0923965259059363,-0.0992020250170644,-0.105086141874742,-0.0751224353214764,-0.0273728847164949,-0.020960375162891,-0.038783991669923,-0.0241425613034922,-0.0335590667874757,-0.0500780577998281,0.0467077144830652,0.0546160125926584,-0.195357006760359,-0.121301930620926,0.105894105894106,-0.0519285672552382,-0.0653332997095151,-0.0929517820298048,-0.0441231439151948,-0.0957992754615004,-0.0304659757519853,0.0129679366086138,0.0731237099711836
"Plasma:Lymphoid",-0.067011776517878,-0.0784923345698998,-0.120255612839454,-0.121543449685245,0.17835051921823,0.118671904344125,0.0977489666080928,-0.056287092752603,0.0248823832309322,0.0179180701204957,-0.0217648026645562,-0.0480748229361585,-0.0701411840176746,-0.146142213731084,0.035964035964036,-0.106341966145099,-0.0974506074326465,-0.096825793403119,-0.00239833838776771,-0.0993739737046768,-0.00192336627203026,0.0281952140532356,0.0987206317680231
